name_ar,category,full_address,phone_number,website,rating,city_ar,region_ar,latitude,longitude,google_maps_url
Nahla Markets - اسواق نهلة,N/A,غرناطة، سيهات‎ 32434,054 114 9651,https://nahlamarkets.com/,4.5,سيهات,المنطقة الشرقية,26.4756406,50.0516035,"https://www.google.com/maps/place/Nahla+Markets+-+%D8%A7%D8%B3%D9%88%D8%A7%D9%82+%D9%86%D9%87%D9%84%D8%A9%E2%80%AD/@26.4756406,50.0516035,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffb3e7d5bfa5:0x22abfb2fe615262!8m2!3d26.4756406!4d50.0516035!16s%2Fg%2F11wx8lmk_l?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت الرضا,N/A,F2HX+3R5، شارع أحمد شوقي، غرناطة، سيهات‎ 32434,N/A,N/A,3.7,سيهات,المنطقة الشرقية,26.47763,50.0496078,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%B1%D8%B6%D8%A7%E2%80%AD/@26.47763,50.0496078,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5d2d70e705:0x127ab9a062e64918!8m2!3d26.47763!4d50.0496078!16s%2Fg%2F11cn06djv2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
اسواق الحسين الاقتصادية,N/A,"EMGB7549, 7549 Khaleej Rd, 2362، حي الكوثر،، سيهات‎ 32431،",056 558 8535,https://instagram.com/alhusseinmarkets?igshid=YmMyMTA2M2Y=,4.0,سيهات,المنطقة الشرقية,26.4766381,50.0567344,"https://www.google.com/maps/place/%D8%A7%D8%B3%D9%88%D8%A7%D9%82+%D8%A7%D9%84%D8%AD%D8%B3%D9%8A%D9%86+%D8%A7%D9%84%D8%A7%D9%82%D8%AA%D8%B5%D8%A7%D8%AF%D9%8A%D8%A9%E2%80%AD/@26.4766381,50.0567344,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff519aaee229:0x13d489999287817b!8m2!3d26.4766381!4d50.0567344!16s%2Fg%2F11t6x8blgm?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت الدبيس,N/A,الطف، سيهات‎ 32462,013 803 2765,N/A,4.4,سيهات,المنطقة الشرقية,26.4914375,50.0306875,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%AF%D8%A8%D9%8A%D8%B3%E2%80%AD/@26.4914375,50.0306875,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcda783e78b:0xde4930e7051235bf!8m2!3d26.4914375!4d50.0306875!16s%2Fg%2F11c1nxsdmj?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت مدد البيان,N/A,الصناعية، سيهات‎ 32471,013 818 8096,https://admarket.sa/,4.5,سيهات,المنطقة الشرقية,26.4671108,50.0182756,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D9%85%D8%AF%D8%AF+%D8%A7%D9%84%D8%A8%D9%8A%D8%A7%D9%86%E2%80%AD/@26.4671108,50.0182756,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601d3cb1c7bb7:0x42c41550bcba2cec!8m2!3d26.4671108!4d50.0182756!16s%2Fg%2F11gxy9rszl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
لولو هايبر ماركت - سيهات,N/A,"3917 6744 Al Musib Ibn Rafi, المنتزه، سيهات‎ 32452",800 100 0330,https://www.luluhypermarket.com/en-sa,4.3,سيهات,المنطقة الشرقية,26.4871339,50.0475947,"https://www.google.com/maps/place/%D9%84%D9%88%D9%84%D9%88+%D9%87%D8%A7%D9%8A%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+-+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4871339,50.0475947,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff43707f3757:0x75876e9e1d0ba52!8m2!3d26.4871339!4d50.0475947!16s%2Fg%2F11rcv0t59_?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المنتزه إكسبرس | Muntazah Express,N/A,شارع مكة، النقى، سيهات‎ 32461,9200 16040,https://muntazah.com/,4.1,سيهات,المنطقة الشرقية,26.4841206,50.0333318,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A5%D9%83%D8%B3%D8%A8%D8%B1%D8%B3+%7C+Muntazah+Express%E2%80%AD/@26.4841206,50.0333318,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa8c1be3c21:0x56da400559dbdb97!8m2!3d26.4841206!4d50.0333318!16s%2Fg%2F11nmw22vbk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت الربعان,N/A,3957 الحماسة، 7600، السلام، سيهات‎ 32437,N/A,N/A,4.4,سيهات,المنطقة الشرقية,26.4741449,50.0399971,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%B1%D8%A8%D8%B9%D8%A7%D9%86%E2%80%AD/@26.4741449,50.0399971,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe406e3a8f29:0x8a406e9f5895aebb!8m2!3d26.4741449!4d50.0399971!16s%2Fg%2F11fylw_cg3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الصادق للتسويق | المنتزه اكسبرس,N/A,F3J2+CCJ، شارع ابن خلدون، غرناطة، سيهات‎ 32434,013 856 1540,http://www.muntazah.com/,4.2,سيهات,المنطقة الشرقية,26.4810886,50.0510052,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82+%7C+%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A7%D9%83%D8%B3%D8%A8%D8%B1%D8%B3%E2%80%AD/@26.4810886,50.0510052,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5c9fb0deb1:0x48435bb8d63d4298!8m2!3d26.4810886!4d50.0510052!16s%2Fg%2F11b71sxh3p?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت عربة رهف / Rahaf trolley super market,N/A,الخامس عشر، غرناطة، سيهات‎ 32434,056 579 9004,N/A,5.0,سيهات,المنطقة الشرقية,26.4826629,50.0520908,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%B9%D8%B1%D8%A8%D8%A9+%D8%B1%D9%87%D9%81+%2F+Rahaf+trolley+super+market%E2%80%AD/@26.4826629,50.0520908,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd3224fe447:0x2516e13b55537ecf!8m2!3d26.4826629!4d50.0520908!16s%2Fg%2F11xmlt2n7k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المنتزه إكسبرس,N/A,2649 شارع أبو أيمن السلمي، الخليج، سيهات‎ 32437,N/A,https://muntazah.com/,3.9,سيهات,المنطقة الشرقية,26.4719444,50.0269444,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A5%D9%83%D8%B3%D8%A8%D8%B1%D8%B3%E2%80%AD/@26.4719444,50.0269444,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe23732e168b:0x91e3f76d977f4947!8m2!3d26.4719444!4d50.0269444!16s%2Fg%2F119w1s44t?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
إشراقة الصباح ماركت,N/A,طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,059 425 7818,N/A,4.1,سيهات,المنطقة الشرقية,26.4635201,50.0280839,"https://www.google.com/maps/place/%D8%A5%D8%B4%D8%B1%D8%A7%D9%82%D8%A9+%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD+%D9%85%D8%A7%D8%B1%D9%83%D8%AA%E2%80%AD/@26.4635201,50.0280839,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe1a1d1f0619:0x669df1054b0c3ac2!8m2!3d26.4635201!4d50.0280839!16s%2Fg%2F11f405d3zv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الحسن للتسويق,N/A,F2VP+M4X، طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,013 802 8679,N/A,4.3,سيهات,المنطقة الشرقية,26.4942349,50.035372,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%E2%80%AD/@26.4942349,50.035372,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcbeb32b339:0x6ccdac9424e4d285!8m2!3d26.4942349!4d50.035372!16s%2Fg%2F11clvfx9y5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت ابوزيد للمواد الغذائيه,N/A,F2RM+V82، الخصاب، سيهات‎ 32452,013 850 1874,N/A,4.7,سيهات,المنطقة الشرقية,26.492135,50.0332668,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D8%A8%D9%88%D8%B2%D9%8A%D8%AF+%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D9%87%E2%80%AD/@26.492135,50.0332668,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcc8fac5463:0x166eba08d90882cb!8m2!3d26.492135!4d50.0332668!16s%2Fg%2F11hbnxg5vl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بنده,N/A,"Khaleej Rd, المنتزه، سيهات‎ 32452",9200 27707,http://www.panda.com.sa/,3.9,سيهات,المنطقة الشرقية,26.4883434,50.0475623,"https://www.google.com/maps/place/%D8%A8%D9%86%D8%AF%D9%87%E2%80%AD/@26.4883434,50.0475623,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4e87f8bf17:0x263c6780eccd791d!8m2!3d26.4883434!4d50.0475623!16s%2Fg%2F11b5znsdr5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت أنوار النابية,N/A,F2F5+R6J، النابية، سيهات‎ 32471,013 819 0422,N/A,3.8,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A3%D9%86%D9%88%D8%A7%D8%B1+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e3601ce2dd5c307:0xfeabcbd1e49b25c1!8m2!3d26.4745821!4d50.0080044!16s%2Fg%2F11g6xp5pxb!19sChIJB8PVLc4BNj4RwSWb5NHLq_4?authuser=0&hl=ar&rclk=1
مركز جوان الغذاء,N/A,الكوثر، سيهات‎ 32431,055 293 0007,N/A,4.0,سيهات,المنطقة الشرقية,26.4810119,50.0548339,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AC%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1%E2%80%AD/@26.4810119,50.0548339,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff38231be017:0x181a5d0d6a6125ac!8m2!3d26.4810119!4d50.0548339!16s%2Fg%2F11gsc_fkgx?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت أنوار النابية,N/A,F2F5+R6J، النابية، سيهات‎ 32471,013 819 0422,N/A,3.8,سيهات,المنطقة الشرقية,26.4745821,50.0080044,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A3%D9%86%D9%88%D8%A7%D8%B1+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9%E2%80%AD/@26.4745821,50.0080044,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601ce2dd5c307:0xfeabcbd1e49b25c1!8m2!3d26.4745821!4d50.0080044!16s%2Fg%2F11g6xp5pxb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
أسواق نجمة الغدير,N/A,"7381 Khaleej Rd, الغدير، سيهات‎ 32451",054 143 3749,N/A,4.2,سيهات,المنطقة الشرقية,26.4919639,50.0469255,"https://www.google.com/maps/place/%D8%A3%D8%B3%D9%88%D8%A7%D9%82+%D9%86%D8%AC%D9%85%D8%A9+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.4919639,50.0469255,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4daa838513:0x6e44ec68a195320c!8m2!3d26.4919639!4d50.0469255!16s%2Fg%2F11cnd9r_5w?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت البركة,N/A,3776 10ب، غرب النابية، EMSA8010، 8010، سيهات‎ 32471,N/A,N/A,3.5,سيهات,المنطقة الشرقية,26.4737435,50.0065725,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A9%E2%80%AD/@26.4737435,50.0065725,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601001e83c45b:0x8c793d35bf1e29ce!8m2!3d26.4737435!4d50.0065725!16s%2Fg%2F11ym_zph3j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Bonjour بونجور,N/A,"7737 Khaleej Rd, 2298، الكوثر، 2298, سيهات‎ 32431",N/A,N/A,3.5,سيهات,المنطقة الشرقية,26.4784409,50.0562138,"https://www.google.com/maps/place/Bonjour+%D8%A8%D9%88%D9%86%D8%AC%D9%88%D8%B1%E2%80%AD/@26.4784409,50.0562138,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc27383a569:0x365d2f9d79deba76!8m2!3d26.4784409!4d50.0562138!16s%2Fg%2F11s0s27vgk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Super market,N/A,"3625 Abu Hadriyyah Rd, غرب النابية، 7255, سيهات‎ 32471",N/A,N/A,3.5,سيهات,المنطقة الشرقية,26.4667732,50.0046392,"https://www.google.com/maps/place/Super+market/@26.4667732,50.0046392,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601517b26ec65:0xc10cc11dd69ade00!8m2!3d26.4667732!4d50.0046392!16s%2Fg%2F11j3ryq35l?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بقالة جاسم علي الشايب التجارية,N/A,شارع عمر بن عبدالعزيز، الزهور، سيهات‎ 31972,050 498 3861,N/A,4.8,سيهات,المنطقة الشرقية,26.4686073,50.0439768,"https://www.google.com/maps/place/%D8%A8%D9%82%D8%A7%D9%84%D8%A9+%D8%AC%D8%A7%D8%B3%D9%85+%D8%B9%D9%84%D9%8A+%D8%A7%D9%84%D8%B4%D8%A7%D9%8A%D8%A8+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/@26.4686073,50.0439768,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff405a662be5:0x90cffa6cfa6b2938!8m2!3d26.4686073!4d50.0439768!16s%2Fg%2F11s99zfvkw?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
تموينات مثلث الغذاء وبيع ل الاسره المنتجه,N/A,شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32461,056 977 6971,N/A,4.7,سيهات,المنطقة الشرقية,26.4849662,50.0374702,"https://www.google.com/maps/place/%D8%AA%D9%85%D9%88%D9%8A%D9%86%D8%A7%D8%AA+%D9%85%D8%AB%D9%84%D8%AB+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1+%D9%88%D8%A8%D9%8A%D8%B9+%D9%84+%D8%A7%D9%84%D8%A7%D8%B3%D8%B1%D9%87+%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D9%87%E2%80%AD/@26.4849662,50.0374702,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff408ecaf553:0xb8d2a5c9f230a1dc!8m2!3d26.4849662!4d50.0374702!16s%2Fg%2F11h53qj45b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز فيصل للتسويق,N/A,F2CQ+V54، شارع مكة، الزهور، سيهات‎ 32437,013 838 5547,N/A,3.6,سيهات,المنطقة الشرقية,26.4721441,50.0379442,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D9%81%D9%8A%D8%B5%D9%84+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%E2%80%AD/@26.4721441,50.0379442,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3fe0aaa36d:0x28a5dd493346f27!8m2!3d26.4721441!4d50.0379442!16s%2Fg%2F12j8fk871?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
تموينات زاد غرناطه,N/A,8081 طريق الملك عبدالعزيز، غرناطة، سيهات‎ 32434 4581،,057 788 8325,N/A,4.4,سيهات,المنطقة الشرقية,26.4785616,50.046237,"https://www.google.com/maps/place/%D8%AA%D9%85%D9%88%D9%8A%D9%86%D8%A7%D8%AA+%D8%B2%D8%A7%D8%AF+%D8%BA%D8%B1%D9%86%D8%A7%D8%B7%D9%87%E2%80%AD/@26.4785616,50.046237,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8cc6e37113:0x7c0167318e2bb853!8m2!3d26.4785616!4d50.046237!16s%2Fg%2F11rhf60c09?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
السفائن للتسويق,N/A,F2PQ+5FP، أبو الفتح العوفي، الديرة، سيهات‎ 32461,058 033 3433,N/A,3.6,سيهات,المنطقة الشرقية,26.4854686,50.0386934,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%A6%D9%86+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%E2%80%AD/@26.4854686,50.0386934,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3622d76c39:0x7b0bba821daa36e7!8m2!3d26.4854686!4d50.0386934!16s%2Fg%2F119v6m1xp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز زين الدين,N/A,شارع عمر بن عبدالعزيز، السلام، سيهات‎ 32437,013 850 1212,https://instagram.com/zainuddinbp.sa?igshid=YmMyMTA2M2Y=,4.4,سيهات,المنطقة الشرقية,26.475243,50.0434532,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%B2%D9%8A%D9%86+%D8%A7%D9%84%D8%AF%D9%8A%D9%86%E2%80%AD/@26.475243,50.0434532,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4197467873:0x16b146a6bf7e7de3!8m2!3d26.475243!4d50.0434532!16s%2Fg%2F11b725df30?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المخبز العصري,N/A,شارع مكة، الزهور، سيهات‎ 32437,013 856 1551,N/A,4.4,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AE%D8%A8%D8%B2+%D8%A7%D9%84%D8%B9%D8%B5%D8%B1%D9%8A%E2%80%AD/data=!4m7!3m6!1s0x3e49fe4026ac15ad:0x8447f982930b8d1a!8m2!3d26.4730969!4d50.0409538!16s%2Fg%2F12hml52vw!19sChIJrRWsJkD-ST4RGo0Lk4L5R4Q?authuser=0&hl=ar&rclk=1
مقهى ومخبز فيكا,N/A,7790 طريق الملك عبدالعزيز، الفردوس، سيهات‎ 32434,050 306 8939,https://fika.foodics.online/menu/%D9%83%D8%B1%D9%88%D8%B3%D8%A7%D9%86-62238,4.7,سيهات,المنطقة الشرقية,26.4759154,50.0466211,"https://www.google.com/maps/place/%D9%85%D9%82%D9%87%D9%89+%D9%88%D9%85%D8%AE%D8%A8%D8%B2+%D9%81%D9%8A%D9%83%D8%A7%E2%80%AD/@26.4759154,50.0466211,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff2222cafd97:0xe6ef6599845d2ec1!8m2!3d26.4759154!4d50.0466211!16s%2Fg%2F11smqw3wdd?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز أجياد الشرق فرع حي الطف,N/A,شارع ١٠ (أ)، الطف، سيهات‎ 32461,013 850 2545,https://ajiadalsharq.com/,4.4,سيهات,المنطقة الشرقية,26.4930809,50.0321716,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%A3%D8%AC%D9%8A%D8%A7%D8%AF+%D8%A7%D9%84%D8%B4%D8%B1%D9%82+%D9%81%D8%B1%D8%B9+%D8%AD%D9%8A+%D8%A7%D9%84%D8%B7%D9%81%E2%80%AD/@26.4930809,50.0321716,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff6b4a281b15:0xaab8bfb4e2dc3816!8m2!3d26.4930809!4d50.0321716!16s%2Fg%2F11qg2lr2cs?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الرغيف الفاخر,N/A,3381 الشارع الخامس عشر، السلام،، سيهات‎ 32437,055 860 2022,N/A,4.3,سيهات,المنطقة الشرقية,26.4762664,50.0341859,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B1%D8%BA%D9%8A%D9%81+%D8%A7%D9%84%D9%81%D8%A7%D8%AE%D8%B1%E2%80%AD/@26.4762664,50.0341859,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff386ade08cd:0x38e97224c76701!8m2!3d26.4762664!4d50.0341859!16s%2Fg%2F11s9jtgc4h?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز المنيف,N/A,G22J+46F، طريق الملك عبدالعزيز، سيهات‎ 32463,051 157 5689,N/A,4.1,سيهات,المنطقة الشرقية,26.5003036,50.0305403,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%A7%D9%84%D9%85%D9%86%D9%8A%D9%81%E2%80%AD/@26.5003036,50.0305403,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc51439d6c9:0x3093715b0d7e7080!8m2!3d26.5003036!4d50.0305403!16s%2Fg%2F119v7q38z?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز دلتا الحديثة,N/A,F2GW+XJF، طريق الملك عبدالعزيز، غرناطة، سيهات‎ 32434,057 642 6267,N/A,4.0,سيهات,المنطقة الشرقية,26.4774273,50.0465451,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%AF%D9%84%D8%AA%D8%A7+%D8%A7%D9%84%D8%AD%D8%AF%D9%8A%D8%AB%D8%A9%E2%80%AD/@26.4774273,50.0465451,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe43ac7c3cab:0x3e96b286df7b260c!8m2!3d26.4774273!4d50.0465451!16s%2Fg%2F1hf419str?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مخابز أجياد الشرق‎ فرع حي الكويت,N/A,شارع كعب الأحباري، الخليج، سيهات‎ 32434,013 856 3040,https://ajiadalsharq.com/,4.3,سيهات,المنطقة الشرقية,26.4700846,50.0324963,"https://www.google.com/maps/place/%D9%85%D8%AE%D8%A7%D8%A8%D8%B2+%D8%A3%D8%AC%D9%8A%D8%A7%D8%AF+%D8%A7%D9%84%D8%B4%D8%B1%D9%82%E2%80%8E+%D9%81%D8%B1%D8%B9+%D8%AD%D9%8A+%D8%A7%D9%84%D9%83%D9%88%D9%8A%D8%AA%E2%80%AD/@26.4700846,50.0324963,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3d89a2b139:0x5cdd939ecf6fc677!8m2!3d26.4700846!4d50.0324963!16s%2Fg%2F119v576qt?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بيتا,N/A,"7896 4221 Umar Ibn Abdul Aziz, السلام، سيهات‎ 32452",056 510 7079,https://instagram.com/beta_ksa?utm_medium=copy_link,4.4,سيهات,المنطقة الشرقية,26.4767365,50.0428437,"https://www.google.com/maps/place/%D8%A8%D9%8A%D8%AA%D8%A7%E2%80%AD/@26.4767365,50.0428437,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff24a8842dc5:0xe79347b409a50b72!8m2!3d26.4767365!4d50.0428437!16s%2Fg%2F11q8y7zp5j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المخبز العصري,N/A,8303 إبراهيم البصري، الديرة، سيهات‎ 32461,013 856 1116,N/A,4.4,سيهات,المنطقة الشرقية,26.4877094,50.0377684,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D8%AE%D8%A8%D8%B2+%D8%A7%D9%84%D8%B9%D8%B5%D8%B1%D9%8A%E2%80%AD/@26.4877094,50.0377684,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe35c200cf33:0xd8a9b9dc2f7299c0!8m2!3d26.4877094!4d50.0377684!16s%2Fg%2F11cmy_c0x2?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
