name_ar,category,full_address,phone_number,website,rating,plus_code,opening_times,opening_status,price_range,city_ar,region_ar,latitude,longitude,google_maps_url
سوبر ماركت الربعان,متجر بقالة,3957 الحماسة، 7600، السلام، سيهات‎ 32437,N/A,N/A,4.4,F2FQ+MX,"{""الأحد"": ""٨:٣٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4741449,50.0399971,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%B1%D8%A8%D8%B9%D8%A7%D9%86%E2%80%AD/@26.4741449,50.0399971,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe406e3a8f29:0x8a406e9f5895aebb!8m2!3d26.4741449!4d50.0399971!16s%2Fg%2F11fylw_cg3?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المنتزه إكسبرس | Muntazah Express,متجر بقالة,شارع مكة، النقى، سيهات‎ 32461,9200 16040,https://muntazah.com/,4.1,F2MM+J8,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4841206,50.0333318,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A5%D9%83%D8%B3%D8%A8%D8%B1%D8%B3+%7C+Muntazah+Express%E2%80%AD/@26.4841206,50.0333318,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffa8c1be3c21:0x56da400559dbdb97!8m2!3d26.4841206!4d50.0333318!16s%2Fg%2F11nmw22vbk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت عربة رهف / Rahaf trolley super market,سوبرماركت,الخامس عشر، غرناطة، سيهات‎ 32434,056 579 9004,N/A,5.0,F3M2+3R,"{""الأحد"": ""٥:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,N/A,سيهات,المنطقة الشرقية,26.4826629,50.0520908,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%B9%D8%B1%D8%A8%D8%A9+%D8%B1%D9%87%D9%81+%2F+Rahaf+trolley+super+market%E2%80%AD/@26.4826629,50.0520908,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffd3224fe447:0x2516e13b55537ecf!8m2!3d26.4826629!4d50.0520908!16s%2Fg%2F11xmlt2n7k?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
المنتزه إكسبرس,سوبرماركت,2649 شارع أبو أيمن السلمي، الخليج، سيهات‎ 32437,N/A,https://muntazah.com/,3.9,F2CG+QQ,"{""الأحد"": ""٥:٣٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4719444,50.0269444,"https://www.google.com/maps/place/%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A5%D9%83%D8%B3%D8%A8%D8%B1%D8%B3%E2%80%AD/@26.4719444,50.0269444,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe23732e168b:0x91e3f76d977f4947!8m2!3d26.4719444!4d50.0269444!16s%2Fg%2F119w1s44t?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
إشراقة الصباح ماركت,متجر بقالة,طريق الملك عبدالعزيز، الزهور، سيهات‎ 32437,059 425 7818,N/A,4.1,F27H+C6,N/A,N/A,N/A,سيهات,المنطقة الشرقية,26.4635201,50.0280839,"https://www.google.com/maps/place/%D8%A5%D8%B4%D8%B1%D8%A7%D9%82%D8%A9+%D8%A7%D9%84%D8%B5%D8%A8%D8%A7%D8%AD+%D9%85%D8%A7%D8%B1%D9%83%D8%AA%E2%80%AD/@26.4635201,50.0280839,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe1a1d1f0619:0x669df1054b0c3ac2!8m2!3d26.4635201!4d50.0280839!16s%2Fg%2F11f405d3zv?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الصادق للتسويق | المنتزه اكسبرس,متجر بقالة,F3J2+CCJ، شارع ابن خلدون، غرناطة، سيهات‎ 32434,013 856 1540,http://www.muntazah.com/,4.2,F3J2+CCJ,"{""الأحد"": ""٦:٠٠ص–١١:٣٠م""}",مفتوح · يغلق عند الساعة ١١:٣٠ م,N/A,سيهات,المنطقة الشرقية,26.4810886,50.0510052,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%B5%D8%A7%D8%AF%D9%82+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82+%7C+%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%B2%D9%87+%D8%A7%D9%83%D8%B3%D8%A8%D8%B1%D8%B3%E2%80%AD/@26.4810886,50.0510052,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe5c9fb0deb1:0x48435bb8d63d4298!8m2!3d26.4810886!4d50.0510052!16s%2Fg%2F11b71sxh3p?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت ابوزيد للمواد الغذائيه,متجر بقالة,F2RM+V82، الخصاب، سيهات‎ 32452,013 850 1874,N/A,4.7,F2RM+V82,"{""الأحد"": ""٨:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.492135,50.0332668,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D8%A8%D9%88%D8%B2%D9%8A%D8%AF+%D9%84%D9%84%D9%85%D9%88%D8%A7%D8%AF+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A6%D9%8A%D9%87%E2%80%AD/@26.492135,50.0332668,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcc8fac5463:0x166eba08d90882cb!8m2!3d26.492135!4d50.0332668!16s%2Fg%2F11hbnxg5vl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز الحسن للتسويق,متجر بقالة,F2VP+M4X، طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,013 802 8679,N/A,4.3,F2VP+M4X,"{""الأحد"": ""٦:٠٠ص–١:٣٠ص""}",مفتوح · يغلق عند الساعة ١:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4942349,50.035372,"https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%A7%D9%84%D8%AD%D8%B3%D9%86+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%E2%80%AD/@26.4942349,50.035372,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffcbeb32b339:0x6ccdac9424e4d285!8m2!3d26.4942349!4d50.035372!16s%2Fg%2F11clvfx9y5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بنده,سوبرماركت,"Khaleej Rd, المنتزه، سيهات‎ 32452",9200 27707,http://www.panda.com.sa/,3.9,F2QX+82,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4883434,50.0475623,"https://www.google.com/maps/place/%D8%A8%D9%86%D8%AF%D9%87%E2%80%AD/@26.4883434,50.0475623,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4e87f8bf17:0x263c6780eccd791d!8m2!3d26.4883434!4d50.0475623!16s%2Fg%2F11b5znsdr5?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت أنوار النابية,متجر بقالة,F2F5+R6J، النابية، سيهات‎ 32471,013 819 0422,N/A,3.8,F2F5+R6J,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4745821,50.0080044,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A3%D9%86%D9%88%D8%A7%D8%B1+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D8%A9%E2%80%AD/@26.4745821,50.0080044,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601ce2dd5c307:0xfeabcbd1e49b25c1!8m2!3d26.4745821!4d50.0080044!16s%2Fg%2F11g6xp5pxb?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مركز جوان الغذاء,سوبرماركت,الكوثر، سيهات‎ 32431,055 293 0007,N/A,4.0,F3J3+CW,"{""الأحد"": ""٦:٠٠ص–٢:٠٠ص""}",مفتوح · يغلق عند الساعة ٢ ص,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D9%85%D8%B1%D9%83%D8%B2+%D8%AC%D9%88%D8%A7%D9%86+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1%E2%80%AD/data=!4m7!3m6!1s0x3e49ff38231be017:0x181a5d0d6a6125ac!8m2!3d26.4810119!4d50.0548339!16s%2Fg%2F11gsc_fkgx!19sChIJF-AbIzj_ST4RrCVhag1dGhg?authuser=0&hl=ar&rclk=1
تموينات,متجر بقالة,F2RQ+JJ6، طريق الملك عبدالعزيز، المنتزه، سيهات‎ 32452,013 839 2615,N/A,4.1,F2RQ+JJ6,"{""الأحد"": ""٦:٠٠ص–١:٣٠ص""}",مفتوح · يغلق عند الساعة ١:٣٠ ص,N/A,سيهات,المنطقة الشرقية,26.4915461,50.039016,"https://www.google.com/maps/place/%D8%AA%D9%85%D9%88%D9%8A%D9%86%D8%A7%D8%AA%E2%80%AD/@26.4915461,50.039016,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4a85865f55:0x5eef5d5fbe6cadf!8m2!3d26.4915461!4d50.039016!16s%2Fg%2F119vfrrff?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
أسواق نجمة الغدير,متجر بقالة,"7381 Khaleej Rd, الغدير، سيهات‎ 32451",054 143 3749,N/A,4.2,F2RW+QQ,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4919639,50.0469255,"https://www.google.com/maps/place/%D8%A3%D8%B3%D9%88%D8%A7%D9%82+%D9%86%D8%AC%D9%85%D8%A9+%D8%A7%D9%84%D8%BA%D8%AF%D9%8A%D8%B1%E2%80%AD/@26.4919639,50.0469255,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe4daa838513:0x6e44ec68a195320c!8m2!3d26.4919639!4d50.0469255!16s%2Fg%2F11cnd9r_5w?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Super market,سوبرماركت,"3625 Abu Hadriyyah Rd, غرب النابية، 7255, سيهات‎ 32471",N/A,N/A,3.5,F283+PV,"{""الأحد"": ""٥:٠٠ص–١١:٤٥م""}",مفتوح · يغلق عند الساعة ١١:٤٥ م,N/A,سيهات,المنطقة الشرقية,26.4667732,50.0046392,"https://www.google.com/maps/place/Super+market/@26.4667732,50.0046392,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601517b26ec65:0xc10cc11dd69ade00!8m2!3d26.4667732!4d50.0046392!16s%2Fg%2F11j3ryq35l?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
Bonjour بونجور,متجر بقالة,"7737 Khaleej Rd, 2298، الكوثر، 2298, سيهات‎ 32431",N/A,N/A,3.5,F3H4+9F,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4784409,50.0562138,"https://www.google.com/maps/place/Bonjour+%D8%A8%D9%88%D9%86%D8%AC%D9%88%D8%B1%E2%80%AD/@26.4784409,50.0562138,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffc27383a569:0x365d2f9d79deba76!8m2!3d26.4784409!4d50.0562138!16s%2Fg%2F11s0s27vgk?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت البركة,متجر,3776 10ب، غرب النابية، EMSA8010، 8010، سيهات‎ 32471,N/A,N/A,3.5,F2F4+FJ,"{""الأحد"": ""٦:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4737435,50.0065725,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D8%A8%D8%B1%D9%83%D8%A9%E2%80%AD/@26.4737435,50.0065725,17z/data=!3m1!4b1!4m6!3m5!1s0x3e3601001e83c45b:0x8c793d35bf1e29ce!8m2!3d26.4737435!4d50.0065725!16s%2Fg%2F11ym_zph3j?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
بقالة جاسم علي الشايب التجارية,متجر بقالة,شارع عمر بن عبدالعزيز، الزهور، سيهات‎ 31972,050 498 3861,N/A,4.8,F29V+CH,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,N/A,N/A,https://www.google.com/maps/place/%D8%A8%D9%82%D8%A7%D9%84%D8%A9+%D8%AC%D8%A7%D8%B3%D9%85+%D8%B9%D9%84%D9%8A+%D8%A7%D9%84%D8%B4%D8%A7%D9%8A%D8%A8+%D8%A7%D9%84%D8%AA%D8%AC%D8%A7%D8%B1%D9%8A%D8%A9%E2%80%AD/data=!4m7!3m6!1s0x3e49ff405a662be5:0x90cffa6cfa6b2938!8m2!3d26.4686073!4d50.0439768!16s%2Fg%2F11s99zfvkw!19sChIJ5StmWkD_ST4ROClr-mz6z5A?authuser=0&hl=ar&rclk=1
تموينات مثلث الغذاء وبيع ل الاسره المنتجه,سوبرماركت,شارع عمر بن عبدالعزيز، الديرة، سيهات‎ 32461,056 977 6971,N/A,4.7,F2MP+XX,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4849662,50.0374702,"https://www.google.com/maps/place/%D8%AA%D9%85%D9%88%D9%8A%D9%86%D8%A7%D8%AA+%D9%85%D8%AB%D9%84%D8%AB+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1+%D9%88%D8%A8%D9%8A%D8%B9+%D9%84+%D8%A7%D9%84%D8%A7%D8%B3%D8%B1%D9%87+%D8%A7%D9%84%D9%85%D9%86%D8%AA%D8%AC%D9%87%E2%80%AD/@26.4849662,50.0374702,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff408ecaf553:0xb8d2a5c9f230a1dc!8m2!3d26.4849662!4d50.0374702!16s%2Fg%2F11h53qj45b?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
تموينات زاد غرناطه,متجر بقالة,8081 طريق الملك عبدالعزيز، غرناطة، سيهات‎ 32434 4581،,057 788 8325,N/A,4.4,F2HW+CF,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.4785616,50.046237,"https://www.google.com/maps/place/%D8%AA%D9%85%D9%88%D9%8A%D9%86%D8%A7%D8%AA+%D8%B2%D8%A7%D8%AF+%D8%BA%D8%B1%D9%86%D8%A7%D8%B7%D9%87%E2%80%AD/@26.4785616,50.046237,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff8cc6e37113:0x7c0167318e2bb853!8m2!3d26.4785616!4d50.046237!16s%2Fg%2F11rhf60c09?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
مزايا الغذاء سيهات,سوبرماركت,F2GR+P35، السلام، سيهات‎ 32437,056 445 8153,https://instagram.com/mazayafoods?igshid=YmMyMTA2M2Y=,4.1,F2GR+P35,"{""الأحد"": ""٧:٠٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,N/A,سيهات,المنطقة الشرقية,26.4767561,50.0402308,"https://www.google.com/maps/place/%D9%85%D8%B2%D8%A7%D9%8A%D8%A7+%D8%A7%D9%84%D8%BA%D8%B0%D8%A7%D8%A1+%D8%B3%D9%8A%D9%87%D8%A7%D8%AA%E2%80%AD/@26.4767561,50.0402308,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe40b8be8d3d:0x814b40d09beb1f03!8m2!3d26.4767561!4d50.0402308!16s%2Fg%2F11c74hbrbp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
السفائن للتسويق,متجر بقالة,F2PQ+5FP، أبو الفتح العوفي، الديرة، سيهات‎ 32461,058 033 3433,N/A,3.6,F2PQ+5FP,"{""الأحد"": ""٩:٣٠ص–١:٠٠ص""}",مفتوح · يغلق عند الساعة ١ ص,N/A,سيهات,المنطقة الشرقية,26.4854686,50.0386934,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%B3%D9%81%D8%A7%D8%A6%D9%86+%D9%84%D9%84%D8%AA%D8%B3%D9%88%D9%8A%D9%82%E2%80%AD/@26.4854686,50.0386934,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49fe3622d76c39:0x7b0bba821daa36e7!8m2!3d26.4854686!4d50.0386934!16s%2Fg%2F119v6m1xp?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
ضواحي عنك,سوبرماركت,قرطبة، 2123، 9203، سيهات‎ 32453,056 177 5803,N/A,3.4,G25H+8R,"{""الأحد"": ""نعمل على مدار 24 ساعة""}",مفتوح على مدار الساعة,N/A,سيهات,المنطقة الشرقية,26.5083417,50.0295701,"https://www.google.com/maps/place/%D8%B6%D9%88%D8%A7%D8%AD%D9%8A+%D8%B9%D9%86%D9%83%E2%80%AD/@26.5083417,50.0295701,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ff741b79eb5f:0x118a766872ad203a!8m2!3d26.5083417!4d50.0295701!16s%2Fg%2F11kj273pxh?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
الثلاجة العالمية,سوبرماركت,7243 عمر بن عبد العزيز، الفردوس، سيهات‎ 32434 4521،، الفردوس،، سيهات‎ 32434،,N/A,N/A,3.8,F2CW+F6,"{""الأحد"": ""٧:٠٠ص–١٢:٠٠ص""}",مفتوح · يغلق عند الساعة ١٢ ص,N/A,سيهات,المنطقة الشرقية,26.4711895,50.0456144,"https://www.google.com/maps/place/%D8%A7%D9%84%D8%AB%D9%84%D8%A7%D8%AC%D8%A9+%D8%A7%D9%84%D8%B9%D8%A7%D9%84%D9%85%D9%8A%D8%A9%E2%80%AD/@26.4711895,50.0456144,17z/data=!3m1!4b1!4m6!3m5!1s0x3e49ffdf890819d1:0xfc4a900882276b93!8m2!3d26.4711895!4d50.0456144!16s%2Fg%2F11q9ft6mfl?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
سوبر ماركت النابيه,متجر بقالة,F293+R4C، غرب النابية، سيهات‎ 32471,053 119 1265,N/A,3.0,F293+R4C,"{""الأحد"": ""٥:٠٠ص–١١:٥٩م""}",مفتوح · يغلق عند الساعة ١١:٥٩ م,N/A,سيهات,المنطقة الشرقية,26.4695664,50.0027567,"https://www.google.com/maps/place/%D8%B3%D9%88%D8%A8%D8%B1+%D9%85%D8%A7%D8%B1%D9%83%D8%AA+%D8%A7%D9%84%D9%86%D8%A7%D8%A8%D9%8A%D9%87%E2%80%AD/@26.4695664,50.0027567,17z/data=!3m1!4b1!4m6!3m5!1s0x3e360100395a459d:0xc80c0d3dafb58619!8m2!3d26.4695664!4d50.0027567!16s%2Fg%2F11y5f1w0z9?authuser=0&hl=ar&entry=ttu&g_ep=EgoyMDI2MDYyNC4wIKXMDSoASAFQAw%3D%3D"
